,index,start,end,text,speaker,speaker_confidence,version_country,version_season,season,episode,episode_id,subtitle_index,start_time,end_time,speaker_label,subtitle_text,word_count
458,459,1140.906,1142.708,"Oh, no way!",SPEAKER_13,0.37124999999991815,US,US01,1,1,S01E01,459,1140.906,1142.708,SPEAKER_13,"Oh, no way!",3
459,460,1142.708,1146.211,(laughing),SPEAKER_24,0.09753124999997453,US,US01,1,1,S01E01,460,1142.708,1146.211,SPEAKER_24,(laughing),1
460,461,1146.211,1147.212,Remember that knife.,SPEAKER_24,1.0009999999999764,US,US01,1,1,S01E01,461,1146.211,1147.212,SPEAKER_24,Remember that knife.,3
461,462,1147.212,1148.714,"We're not using it
for anything else.",SPEAKER_24,1.263968750000231,US,US01,1,1,S01E01,462,1147.212,1148.714,SPEAKER_24,"We're not using it
for anything else.",7
462,463,1150.215,1152.217,"Oh, dude!",UNKNOWN,0.0,US,US01,1,1,S01E01,463,1150.215,1152.217,UNKNOWN,"Oh, dude!",2
463,464,1154.219,1155.721,RAMONA: I didn't sleep at all.,SPEAKER_21,0.15753124999991996,US,US01,1,1,S01E01,464,1154.219,1155.721,SPEAKER_21,RAMONA: I didn't sleep at all.,6
464,465,1156.221,1157.723,"I mean, we-we closed our eyes.",SPEAKER_21,1.5019999999999527,US,US01,1,1,S01E01,465,1156.221,1157.723,SPEAKER_21,"I mean, we-we closed our eyes.",6
465,466,1158.223,1159.224,We kept hearing noises,SPEAKER_21,1.0009999999999764,US,US01,1,1,S01E01,466,1158.223,1159.224,SPEAKER_21,We kept hearing noises,4
466,467,1159.725,1162.728,"and, like, clicking sounds,
and we're, like, okay.",SPEAKER_21,3.0030000000001564,US,US01,1,1,S01E01,467,1159.725,1162.728,SPEAKER_21,"and, like, clicking sounds,
and we're, like, okay.",8
467,468,1162.728,1164.229,"Um, what's his name...",SPEAKER_21,1.5009999999999764,US,US01,1,1,S01E01,468,1162.728,1164.229,SPEAKER_21,"Um, what's his name...",4
468,469,1164.229,1165.23,WOMAN:: Joel.,SPEAKER_21,1.0009999999999764,US,US01,1,1,S01E01,469,1164.229,1165.23,SPEAKER_21,WOMAN:: Joel.,2
469,470,1165.731,1168.233,"Uh, Joel woke up, a rat
was, like, in his ear.",SPEAKER_21,2.5019999999999527,US,US01,1,1,S01E01,470,1165.731,1168.233,SPEAKER_21,"Uh, Joel woke up, a rat
was, like, in his ear.",11
470,471,1168.534,1170.035,"JOEL: I heard something
squeaking in my ear.",SPEAKER_20,1.5009999999999764,US,US01,1,1,S01E01,471,1168.534,1170.035,SPEAKER_20,"JOEL: I heard something
squeaking in my ear.",8
471,472,1170.035,1171.837,"A rat was trying to
get on the raft,",SPEAKER_20,1.8019999999999072,US,US01,1,1,S01E01,472,1170.035,1171.837,SPEAKER_20,"A rat was trying to
get on the raft,",9
472,473,1171.837,1173.338,"or get near us or
get at something.",SPEAKER_20,1.5009999999999764,US,US01,1,1,S01E01,473,1171.837,1173.338,SPEAKER_20,"or get near us or
get at something.",8
473,474,1173.839,1174.84,"I mean, everything was moving.",SPEAKER_20,1.0009999999999764,US,US01,1,1,S01E01,474,1173.839,1174.84,SPEAKER_20,"I mean, everything was moving.",5
474,475,1176.842,1179.344,"B.B.: We're just going
along the beach here",SPEAKER_05,0.08803124999985812,US,US01,1,1,S01E01,475,1176.842,1179.344,SPEAKER_05,"B.B.: We're just going
along the beach here",8
475,476,1179.344,1181.847,"and just identifying
whatever we can use",SPEAKER_05,2.502999999999929,US,US01,1,1,S01E01,476,1179.344,1181.847,SPEAKER_05,"and just identifying
whatever we can use",7
476,477,1181.947,1183.448,"for the shelter, the roof.",SPEAKER_05,1.5010000000002037,US,US01,1,1,S01E01,477,1181.947,1183.448,SPEAKER_05,"for the shelter, the roof.",5
477,478,1183.949,1186.051,And I'm a little irritated,SPEAKER_05,0.1125312499998472,US,US01,1,1,S01E01,478,1183.949,1186.051,SPEAKER_05,And I'm a little irritated,5
478,479,1186.552,1187.553,that none of the others,SPEAKER_05,1.0010000000002037,US,US01,1,1,S01E01,479,1186.552,1187.553,SPEAKER_05,that none of the others,5
479,480,1188.053,1190.255,"are down here to help carry
stuff, but that's okay.",SPEAKER_05,2.201999999999998,US,US01,1,1,S01E01,480,1188.053,1190.255,SPEAKER_05,"are down here to help carry
stuff, but that's okay.",10
480,481,1190.255,1194.259,"We need... we need
five more of these.",SPEAKER_05,2.4637500000001182,US,US01,1,1,S01E01,481,1190.255,1194.259,SPEAKER_05,"We need... we need
five more of these.",8
481,482,1194.259,1195.761,B.B....,SPEAKER_05,1.0125000000000455,US,US01,1,1,S01E01,482,1194.259,1195.761,SPEAKER_05,B.B....,1
482,483,1195.961,1197.462,"He's a character, man.",SPEAKER_05,1.2318749999999454,US,US01,1,1,S01E01,483,1195.961,1197.462,SPEAKER_05,"He's a character, man.",4
483,484,1197.462,1199.965,I don't think he likes me much.,SPEAKER_20,1.2521562499998709,US,US01,1,1,S01E01,484,1197.462,1199.965,SPEAKER_20,I don't think he likes me much.,7
484,485,1200.365,1201.366,Just these.,SPEAKER_05,0.7125312499997563,US,US01,1,1,S01E01,485,1200.365,1201.366,SPEAKER_05,Just these.,2
485,486,1201.366,1202.868,"No, no, you don't understand.",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,486,1201.366,1202.868,SPEAKER_05,"No, no, you don't understand.",5
486,487,1202.868,1205.871,"I got to have this thought
out and positioned right.",SPEAKER_05,2.780468750000182,US,US01,1,1,S01E01,487,1202.868,1205.871,SPEAKER_05,"I got to have this thought
out and positioned right.",10
487,488,1205.871,1207.372,"GRETCHEN: He's right, Joel,",SPEAKER_20,0.40728124999986903,US,US01,1,1,S01E01,488,1205.871,1207.372,SPEAKER_20,"GRETCHEN: He's right, Joel,",4
488,489,1207.372,1209.374,"or it's not going
to fit the frame.",SPEAKER_20,1.2970937500001583,US,US01,1,1,S01E01,489,1207.372,1209.374,SPEAKER_20,"or it's not going
to fit the frame.",8
489,490,1209.374,1210.375,"Joel, trust me.",SPEAKER_20,0.8452812499999709,US,US01,1,1,S01E01,490,1209.374,1210.375,SPEAKER_20,"Joel, trust me.",3
490,491,1210.375,1211.376,I'm not the one bitching.,SPEAKER_20,1.0009999999999764,US,US01,1,1,S01E01,491,1210.375,1211.376,SPEAKER_20,I'm not the one bitching.,5
491,492,1211.877,1212.878,"I mean, I'm fine.",SPEAKER_20,0.3189687500002947,US,US01,1,1,S01E01,492,1211.877,1212.878,SPEAKER_20,"I mean, I'm fine.",4
492,493,1215.881,1217.282,"Hey, don't be talking to me",SPEAKER_00,0.563531249999869,US,US01,1,1,S01E01,493,1215.881,1217.282,SPEAKER_00,"Hey, don't be talking to me",6
493,494,1217.282,1218.283,about monkey business.,SPEAKER_00,1.0009999999999764,US,US01,1,1,S01E01,494,1217.282,1218.283,SPEAKER_00,about monkey business.,3
494,495,1218.283,1219.785,"I can't sleep, so
I'm usually up.",SPEAKER_00,1.50200000000018,US,US01,1,1,S01E01,495,1218.283,1219.785,SPEAKER_00,"I can't sleep, so
I'm usually up.",7
495,496,1221.486,1223.789,...this being the width.,SPEAKER_05,1.8305937499999345,US,US01,1,1,S01E01,496,1221.486,1223.789,SPEAKER_05,...this being the width.,4
496,497,1244.91,1246.912,"B.B.: We got a lot
of lazy people",SPEAKER_05,0.6791562500000055,US,US01,1,1,S01E01,497,1244.91,1246.912,SPEAKER_05,"B.B.: We got a lot
of lazy people",8
497,498,1246.912,1248.113,if you want to know the truth.,SPEAKER_05,1.2010000000000218,US,US01,1,1,S01E01,498,1246.912,1248.113,SPEAKER_05,if you want to know the truth.,7
498,499,1248.113,1250.015,You can't do it all yourself.,SPEAKER_05,1.470281249999971,US,US01,1,1,S01E01,499,1248.113,1250.015,SPEAKER_05,You can't do it all yourself.,6
499,500,1250.015,1252.918,"You know, I asked Colleen to
straighten this out for me",SPEAKER_05,2.9003437500000473,US,US01,1,1,S01E01,500,1250.015,1252.918,SPEAKER_05,"You know, I asked Colleen to
straighten this out for me",11
500,501,1253.418,1254.419,and here it is.,SPEAKER_05,0.6936562500000036,US,US01,1,1,S01E01,501,1253.418,1254.419,SPEAKER_05,and here it is.,4
501,502,1254.92,1256.521,"That's the only thing
she had to do today.",SPEAKER_05,1.4547187499999836,US,US01,1,1,S01E01,502,1254.92,1256.521,SPEAKER_05,"That's the only thing
she had to do today.",9
502,503,1257.022,1258.624,You can't have lazy people.,SPEAKER_05,1.400624999999991,US,US01,1,1,S01E01,503,1257.022,1258.624,SPEAKER_05,You can't have lazy people.,5
503,504,1258.824,1261.326,"GRETCHEN: He had been out there,
you know, all morning long",SPEAKER_16,2.2681562499999472,US,US01,1,1,S01E01,504,1258.824,1261.326,SPEAKER_16,"GRETCHEN: He had been out there,
you know, all morning long",11
504,505,1261.326,1264.529,"and, um... you
know, it was hot.",SPEAKER_16,1.2080937500002165,US,US01,1,1,S01E01,505,1261.326,1264.529,SPEAKER_16,"and, um... you
know, it was hot.",7
505,506,1265.03,1268.634,"GRETCHEN: B.B., I thought we said
that this was a time of day,",SPEAKER_15,1.4086562499999218,US,US01,1,1,S01E01,506,1265.03,1268.634,SPEAKER_15,"GRETCHEN: B.B., I thought we said
that this was a time of day,",13
506,507,1268.634,1270.636,"we were going to
be out of the sun.",SPEAKER_15,1.7638437500002055,US,US01,1,1,S01E01,507,1268.634,1270.636,SPEAKER_15,"we were going to
be out of the sun.",9
507,508,1270.636,1272.838,"Well, but for some of
us... some of the people,",SPEAKER_05,1.8326562499999,US,US01,1,1,S01E01,508,1270.636,1272.838,SPEAKER_05,"Well, but for some of
us... some of the people,",10
508,509,1272.838,1274.339,it's been all day that way.,SPEAKER_05,1.2892187500001455,US,US01,1,1,S01E01,509,1272.838,1274.339,SPEAKER_05,it's been all day that way.,6
509,510,1274.339,1275.841,"Right, it's your turn.",SPEAKER_16,0.3300312499998199,US,US01,1,1,S01E01,510,1274.339,1275.841,SPEAKER_16,"Right, it's your turn.",4
510,511,1275.841,1278.343,"You tell me what
you're doing here",SPEAKER_16,0.8005937500001892,US,US01,1,1,S01E01,511,1275.841,1278.343,SPEAKER_16,"You tell me what
you're doing here",7
511,512,1278.343,1279.344,and I'll help you.,SPEAKER_16,1.0009999999999764,US,US01,1,1,S01E01,512,1278.343,1279.344,SPEAKER_16,and I'll help you.,4
512,513,1279.845,1280.345,You hold it up,SPEAKER_16,0.5,US,US01,1,1,S01E01,513,1279.845,1280.345,SPEAKER_16,You hold it up,4
513,514,1280.846,1281.446,and I'll do it quick.,SPEAKER_16,0.599999999999909,US,US01,1,1,S01E01,514,1280.846,1281.446,SPEAKER_16,and I'll do it quick.,5
514,515,1281.947,1283.448,"I promise you,
I'll do it quick.",SPEAKER_16,0.7189687500001583,US,US01,1,1,S01E01,515,1281.947,1283.448,SPEAKER_16,"I promise you,
I'll do it quick.",7
515,516,1283.448,1284.95,"That, you know,",SPEAKER_05,0.6977812499999345,US,US01,1,1,S01E01,516,1283.448,1284.95,SPEAKER_05,"That, you know,",3
516,517,1284.95,1286.251,"that's the right way to do it,",SPEAKER_05,1.3009999999999309,US,US01,1,1,S01E01,517,1284.95,1286.251,SPEAKER_05,"that's the right way to do it,",7
517,518,1286.251,1287.753,"but we won't have
near enough line",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,518,1286.251,1287.753,SPEAKER_05,"but we won't have
near enough line",7
518,519,1287.753,1288.754,to build the roof and do that,SPEAKER_05,0.6880312499997672,US,US01,1,1,S01E01,519,1287.753,1288.754,SPEAKER_05,to build the roof and do that,7
519,520,1289.254,1289.755,"if we do all this,",SPEAKER_05,0.5010000000002037,US,US01,1,1,S01E01,520,1289.254,1289.755,SPEAKER_05,"if we do all this,",5
520,521,1290.255,1291.356,in all fairness.,SPEAKER_05,0.7925312499999109,US,US01,1,1,S01E01,521,1290.255,1291.356,SPEAKER_05,in all fairness.,3
521,522,1291.356,1293.859,"Anyway, don't stop now, but...",SPEAKER_05,1.6368749999999181,US,US01,1,1,S01E01,522,1291.356,1293.859,SPEAKER_05,"Anyway, don't stop now, but...",5
522,523,1293.859,1296.361,"I think we'll have plenty,",SPEAKER_15,0.9449999999999363,US,US01,1,1,S01E01,523,1293.859,1296.361,SPEAKER_15,"I think we'll have plenty,",5
523,524,1296.361,1299.865,"and I'm going to roll
that up for you, too.",SPEAKER_15,1.552500000000009,US,US01,1,1,S01E01,524,1296.361,1299.865,SPEAKER_15,"and I'm going to roll
that up for you, too.",10
524,525,1300.365,1301.967,"We can't, like, get
burned out, though.",SPEAKER_15,1.6020000000000891,US,US01,1,1,S01E01,525,1300.365,1301.967,SPEAKER_15,"We can't, like, get
burned out, though.",7
525,526,1301.967,1302.968,I'm not burned out.,SPEAKER_15,0.40896874999998545,US,US01,1,1,S01E01,526,1301.967,1302.968,SPEAKER_15,I'm not burned out.,4
526,527,1302.968,1303.969,"I know, but you will be",SPEAKER_15,1.0009999999999764,US,US01,1,1,S01E01,527,1302.968,1303.969,SPEAKER_15,"I know, but you will be",6
527,528,1304.469,1305.971,"if you spend all day
out in the sun.",SPEAKER_05,0.8781562499998472,US,US01,1,1,S01E01,528,1304.469,1305.971,SPEAKER_05,"if you spend all day
out in the sun.",9
528,529,1305.971,1306.972,"No, I never get burned out.",SPEAKER_05,0.2422812499999054,US,US01,1,1,S01E01,529,1305.971,1306.972,SPEAKER_05,"No, I never get burned out.",6
529,530,1306.972,1308.473,You don't know me.,SPEAKER_15,0.7645312499998909,US,US01,1,1,S01E01,530,1306.972,1308.473,SPEAKER_15,You don't know me.,4
530,531,1308.473,1309.975,"I don't know you, but
I know human beings.",SPEAKER_15,0.7984062499997435,US,US01,1,1,S01E01,531,1308.473,1309.975,SPEAKER_15,"I don't know you, but
I know human beings.",9
531,532,1309.975,1311.376,Okay.,SPEAKER_05,0.5625312499998927,US,US01,1,1,S01E01,532,1309.975,1311.376,SPEAKER_05,Okay.,1
532,533,1311.376,1312.377,I like working as a hobby.,SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,533,1311.376,1312.377,SPEAKER_05,I like working as a hobby.,6
533,534,1312.377,1314.179,"Honest to God, how about
15 minutes though?",SPEAKER_15,1.3742812499999673,US,US01,1,1,S01E01,534,1312.377,1314.179,SPEAKER_15,"Honest to God, how about
15 minutes though?",8
534,535,1314.179,1315.18,Sit down for 15 minutes.,SPEAKER_15,1.0009999999999764,US,US01,1,1,S01E01,535,1314.179,1315.18,SPEAKER_15,Sit down for 15 minutes.,5
535,536,1315.18,1316.682,"Why? Yeah, but, I
want to get...",SPEAKER_15,1.3034687500000928,US,US01,1,1,S01E01,536,1315.18,1316.682,SPEAKER_15,"Why? Yeah, but, I
want to get...",7
536,537,1316.682,1318.684,"I want to get this thing
stabilized so at least...",SPEAKER_05,2.0019999999999527,US,US01,1,1,S01E01,537,1316.682,1318.684,SPEAKER_05,"I want to get this thing
stabilized so at least...",10
537,538,1319.184,1320.686,"But, B.B., look...",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,538,1319.184,1320.686,SPEAKER_05,"But, B.B., look...",3
538,539,1320.686,1322.187,Let me just explain.,SPEAKER_05,1.5009999999999764,US,US01,1,1,S01E01,539,1320.686,1322.187,SPEAKER_05,Let me just explain.,4
539,540,1322.187,1325.691,"I want to get this stabilized so
then people can come in here...",SPEAKER_05,3.504000000000133,US,US01,1,1,S01E01,540,1322.187,1325.691,SPEAKER_05,"I want to get this stabilized so
then people can come in here...",13
540,541,1325.691,1327.192,"You know the light
cords you got?",SPEAKER_05,0.7860312499999509,US,US01,1,1,S01E01,541,1325.691,1327.192,SPEAKER_05,"You know the light
cords you got?",7
541,542,1327.192,1328.694,"And we can tie
these things down,",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,542,1327.192,1328.694,SPEAKER_05,"And we can tie
these things down,",7
542,543,1328.694,1331.196,"but until I get this
bounce out of this...",SPEAKER_05,1.4919687500002965,US,US01,1,1,S01E01,543,1328.694,1331.196,SPEAKER_05,"but until I get this
bounce out of this...",9
543,544,1331.196,1333.198,"I want to... I'm going
to put a support there",SPEAKER_05,1.3920312499999454,US,US01,1,1,S01E01,544,1331.196,1333.198,SPEAKER_05,"I want to... I'm going
to put a support there",10
544,545,1333.198,1335.2,"in the middle here
and right there.",SPEAKER_05,2.0019999999999527,US,US01,1,1,S01E01,545,1333.198,1335.2,SPEAKER_05,"in the middle here
and right there.",7
545,546,1335.2,1337.703,"'Cause if not, we got to
take bounce out of this.",SPEAKER_05,0.9934687500001473,US,US01,1,1,S01E01,546,1335.2,1337.703,SPEAKER_05,"'Cause if not, we got to
take bounce out of this.",11
546,547,1338.203,1339.705,"I just think we have
plenty of time.",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,547,1338.203,1339.705,SPEAKER_05,"I just think we have
plenty of time.",8
547,548,1339.705,1342.207,"I thought we were going to
try to stay competitive,",SPEAKER_14,2.2672812499999964,US,US01,1,1,S01E01,548,1339.705,1342.207,SPEAKER_14,"I thought we were going to
try to stay competitive,",10
548,549,1342.207,1343.208,and if you work all day,SPEAKER_14,1.0009999999999764,US,US01,1,1,S01E01,549,1342.207,1343.208,SPEAKER_14,and if you work all day,6
549,550,1343.709,1345.21,"and you're burnt at
the end of the day,",SPEAKER_14,1.1527812499998618,US,US01,1,1,S01E01,550,1343.709,1345.21,SPEAKER_14,"and you're burnt at
the end of the day,",9
550,551,1345.21,1346.712,"we're not going to
be competitive.",SPEAKER_14,1.5019999999999527,US,US01,1,1,S01E01,551,1345.21,1346.712,SPEAKER_14,"we're not going to
be competitive.",6
551,552,1347.212,1349.214,"Take a break, and if it
bounces a little tonight,",SPEAKER_14,2.0019999999999527,US,US01,1,1,S01E01,552,1347.212,1349.214,SPEAKER_14,"Take a break, and if it
bounces a little tonight,",10
552,553,1349.214,1350.716,then we'll fix it tomorrow.,SPEAKER_14,1.5019999999999527,US,US01,1,1,S01E01,553,1349.214,1350.716,SPEAKER_14,then we'll fix it tomorrow.,5
553,554,1350.716,1352.417,"I'm going to keep
working, sweetheart.",SPEAKER_05,0.8335312499998508,US,US01,1,1,S01E01,554,1350.716,1352.417,SPEAKER_05,"I'm going to keep
working, sweetheart.",6
554,555,1352.417,1353.919,"You're going to
get burned out.",SPEAKER_05,0.6514687500002765,US,US01,1,1,S01E01,555,1352.417,1353.919,SPEAKER_05,"You're going to
get burned out.",6
555,556,1353.919,1354.92,"No, I'm not.",SPEAKER_17,0.22946875000002365,US,US01,1,1,S01E01,556,1353.919,1354.92,SPEAKER_17,"No, I'm not.",3
556,557,1354.92,1355.921,"Yeah, you are.",SPEAKER_05,0.8822187499999927,US,US01,1,1,S01E01,557,1354.92,1355.921,SPEAKER_05,"Yeah, you are.",3
557,558,1355.921,1357.923,You already are.,SPEAKER_17,1.383093750000171,US,US01,1,1,S01E01,558,1355.921,1357.923,SPEAKER_17,You already are.,3
558,559,1369.034,1370.535,"B.B.: Oh, my.",SPEAKER_05,0.3721562499999891,US,US01,1,1,S01E01,559,1369.034,1370.535,SPEAKER_05,"B.B.: Oh, my.",3
559,560,1377.943,1378.944,You're doing fine.,SPEAKER_14,0.4955312499998854,US,US01,1,1,S01E01,560,1377.943,1378.944,SPEAKER_14,You're doing fine.,3
560,561,1379.444,1379.444,Too much paper.,UNKNOWN,0.0,US,US01,1,1,S01E01,561,1379.444,1379.444,UNKNOWN,Too much paper.,3
561,562,1379.945,1381.947,Yeah.,SPEAKER_14,0.14034375000028376,US,US01,1,1,S01E01,562,1379.945,1381.947,SPEAKER_14,Yeah.,1
562,563,1382.047,1383.548,Bifocals work?,SPEAKER_05,0.6614062499997999,US,US01,1,1,S01E01,563,1382.047,1383.548,SPEAKER_05,Bifocals work?,2
563,564,1383.548,1385.55,Bifocals worked.,SPEAKER_05,2.0019999999999527,US,US01,1,1,S01E01,564,1383.548,1385.55,SPEAKER_05,Bifocals worked.,2
564,565,1385.55,1386.551,"You the man, B.",SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,565,1385.55,1386.551,SPEAKER_05,"You the man, B.",4
565,566,1386.551,1388.553,"No, she took my bifocals...",SPEAKER_05,1.4645312499999363,US,US01,1,1,S01E01,566,1386.551,1388.553,SPEAKER_05,"No, she took my bifocals...",5
566,567,1388.553,1390.055,We're both the man.,SPEAKER_05,0.8642187499999636,US,US01,1,1,S01E01,567,1388.553,1390.055,SPEAKER_05,We're both the man.,4
567,568,1390.055,1391.056,And made it happen.,SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,568,1390.055,1391.056,SPEAKER_05,And made it happen.,4
568,569,1391.556,1393.058,B.B.: And the fire started,SPEAKER_05,0.7382812499997726,US,US01,1,1,S01E01,569,1391.556,1393.058,SPEAKER_05,B.B.: And the fire started,5
569,570,1393.058,1396.862,"because I had bought a
set of glasses with me.",SPEAKER_05,3.8040000000000873,US,US01,1,1,S01E01,570,1393.058,1396.862,SPEAKER_05,"because I had bought a
set of glasses with me.",10
570,571,1396.862,1397.863,I was going to do it,SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,571,1396.862,1397.863,SPEAKER_05,I was going to do it,6
571,572,1398.363,1399.865,"and Gretchen said,
""Why don't I do it?",SPEAKER_05,1.5019999999999527,US,US01,1,1,S01E01,572,1398.363,1399.865,SPEAKER_05,"and Gretchen said,
""Why don't I do it?",8
572,573,1400.365,1402.367,"I know how to do it, too.""
So, I said, ""Great.""",SPEAKER_05,2.0019999999999527,US,US01,1,1,S01E01,573,1400.365,1402.367,SPEAKER_05,"I know how to do it, too.""
So, I said, ""Great.""",11
573,574,1402.467,1404.469,"Nice, guys. You guys
split up and everything.",SPEAKER_05,2.0019999999999527,US,US01,1,1,S01E01,574,1402.467,1404.469,SPEAKER_05,"Nice, guys. You guys
split up and everything.",8
574,575,1404.469,1405.47,Amen. Good work.,SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,575,1404.469,1405.47,SPEAKER_05,Amen. Good work.,3
575,576,1405.47,1406.471,B.B.: And she took my glasses,SPEAKER_05,1.0009999999999764,US,US01,1,1,S01E01,576,1405.47,1406.471,SPEAKER_05,B.B.: And she took my glasses,6
576,577,1406.972,1408.974,and started the fire.,SPEAKER_05,1.9695937500000582,US,US01,1,1,S01E01,577,1406.972,1408.974,SPEAKER_05,and started the fire.,4
577,578,1408.974,1410.475,"You did well, Gretch.",SPEAKER_05,1.1137500000002092,US,US01,1,1,S01E01,578,1408.974,1410.475,SPEAKER_05,"You did well, Gretch.",4
578,579,1413.979,1414.98,"If we get fire,",SPEAKER_18,0.9927812499997799,US,US01,1,1,S01E01,579,1413.979,1414.98,SPEAKER_18,"If we get fire,",4
579,580,1415.48,1418.483,"it means we're going to have
a hot meal in our stomach",SPEAKER_18,3.002999999999929,US,US01,1,1,S01E01,580,1415.48,1418.483,SPEAKER_18,"it means we're going to have
a hot meal in our stomach",12
580,581,1418.483,1420.485,"which is going to
bring up team morale.",SPEAKER_18,2.0019999999999527,US,US01,1,1,S01E01,581,1418.483,1420.485,SPEAKER_18,"which is going to
bring up team morale.",8
581,582,1420.485,1422.487,"That first meal
might be rat soup,",SPEAKER_18,2.00200000000018,US,US01,1,1,S01E01,582,1420.485,1422.487,SPEAKER_18,"That first meal
might be rat soup,",7
582,583,1422.487,1424.99,"which I'm, like, looking
forward to very much",SPEAKER_18,2.502999999999929,US,US01,1,1,S01E01,583,1422.487,1424.99,SPEAKER_18,"which I'm, like, looking
forward to very much",8
583,584,1424.99,1426.992,"because there's nothing
wrong with a rat.",SPEAKER_18,2.0019999999999527,US,US01,1,1,S01E01,584,1424.99,1426.992,SPEAKER_18,"because there's nothing
wrong with a rat.",7
584,585,1427.492,1429.995,"All a rat is, is a squirrel
without a fuzzy tail.",SPEAKER_18,2.502999999999929,US,US01,1,1,S01E01,585,1427.492,1429.995,SPEAKER_18,"All a rat is, is a squirrel
without a fuzzy tail.",11
585,586,1429.995,1431.897,Let's just work with this.,SPEAKER_09,0.6972812499998327,US,US01,1,1,S01E01,586,1429.995,1431.897,SPEAKER_09,Let's just work with this.,5
586,587,1431.897,1432.898,Okay.,SPEAKER_09,1.0009999999999764,US,US01,1,1,S01E01,587,1431.897,1432.898,SPEAKER_09,Okay.,1
587,588,1433.398,1434.9,"I'm thinking, if we
could work with this,",SPEAKER_09,1.0002812499999436,US,US01,1,1,S01E01,588,1433.398,1434.9,SPEAKER_09,"I'm thinking, if we
could work with this,",8
588,589,1434.9,1436.902,we're getting a ton of smoke.,SPEAKER_09,2.0019999999999527,US,US01,1,1,S01E01,589,1434.9,1436.902,SPEAKER_09,we're getting a ton of smoke.,6
589,590,1436.902,1439.404,"Start that piece of wood? If
we get a piece of bamboo,",SPEAKER_09,2.5019999999999527,US,US01,1,1,S01E01,590,1436.902,1439.404,SPEAKER_09,"Start that piece of wood? If
we get a piece of bamboo,",12
590,591,1439.404,1441.406,"someone sits here and holds
the bamboo right here",SPEAKER_09,2.0019999999999527,US,US01,1,1,S01E01,591,1439.404,1441.406,SPEAKER_09,"someone sits here and holds
the bamboo right here",9
591,592,1441.406,1443.408,"with the kindling in it.
With the kindling in it.",SPEAKER_09,2.0019999999999527,US,US01,1,1,S01E01,592,1441.406,1443.408,SPEAKER_09,"with the kindling in it.
With the kindling in it.",10
592,593,1443.408,1444.91,You know what I'm saying?,SPEAKER_09,0.8009062500000255,US,US01,1,1,S01E01,593,1443.408,1444.91,SPEAKER_09,You know what I'm saying?,5
593,594,1444.91,1446.211,Here we go.,SPEAKER_09,0.2284687500000473,US,US01,1,1,S01E01,594,1444.91,1446.211,SPEAKER_09,Here we go.,3
594,595,1452.717,1454.619,"Come on, Dirk.",SPEAKER_19,0.7593749999998636,US,US01,1,1,S01E01,595,1452.717,1454.619,SPEAKER_19,"Come on, Dirk.",3
595,596,1456.221,1457.222,Go big.,UNKNOWN,0.0,US,US01,1,1,S01E01,596,1456.221,1457.222,UNKNOWN,Go big.,2
596,597,1457.722,1460.225,This isn't going to catch.,SPEAKER_27,1.0293750000000728,US,US01,1,1,S01E01,597,1457.722,1460.225,SPEAKER_27,This isn't going to catch.,5
597,598,1462.727,1464.93,"Well, you want to
just keep trying?",SPEAKER_27,0.5906250000000455,US,US01,1,1,S01E01,598,1462.727,1464.93,SPEAKER_27,"Well, you want to
just keep trying?",7
598,599,1464.93,1466.731,"Why don't we try and
make the bough?",SPEAKER_19,1.1165937499999927,US,US01,1,1,S01E01,599,1464.93,1466.731,SPEAKER_19,"Why don't we try and
make the bough?",8
599,600,1467.132,1468.633,MAN: Go...!,UNKNOWN,0.0,US,US01,1,1,S01E01,600,1467.132,1468.633,UNKNOWN,MAN: Go...!,2
600,601,1469.134,1470.235,Come on! We're getting there!,UNKNOWN,0.0,US,US01,1,1,S01E01,601,1469.134,1470.235,UNKNOWN,Come on! We're getting there!,5
601,602,1470.235,1471.736,All right! Okay!,UNKNOWN,0.0,US,US01,1,1,S01E01,602,1470.235,1471.736,UNKNOWN,All right! Okay!,3
602,603,1472.237,1473.839,Don't stop! Don't stop!,UNKNOWN,0.0,US,US01,1,1,S01E01,603,1472.237,1473.839,UNKNOWN,Don't stop! Don't stop!,4
603,604,1473.839,1476.341,There was smoke. We lost it.,SPEAKER_17,0.33750000000009095,US,US01,1,1,S01E01,604,1473.839,1476.341,SPEAKER_17,There was smoke. We lost it.,6
604,605,1476.541,1477.542,A lot of smoke. Yeah.,SPEAKER_17,0.5568749999999909,US,US01,1,1,S01E01,605,1476.541,1477.542,SPEAKER_17,A lot of smoke. Yeah.,5
605,606,1477.542,1478.543,Don't you guys...,SPEAKER_11,0.3970312499998272,US,US01,1,1,S01E01,606,1477.542,1478.543,SPEAKER_11,Don't you guys...,3
